id,transaction_id,customer_id,timestamp,reason,status
cb_001257,txn_0053271,cust_002118,2025-03-18 18:38:35,subscription_cancelled,PENDING
cb_001258,txn_0053273,cust_001634,2025-02-08 19:02:17,merchandise_defective,OPEN
cb_001259,txn_0053322,cust_004246,2025-02-10 08:52:17,product_not_received,PENDING
cb_001260,txn_0053367,cust_001805,2025-03-27 13:59:20,unauthorized_transaction,OPEN
cb_001261,txn_0053382,cust_005037,2025-02-16 15:27:36,merchandise_defective,WON
cb_001262,txn_0053407,cust_002343,2025-01-29 18:29:43,unauthorized_transaction,LOST
cb_001263,txn_0053408,cust_002343,2025-01-25 18:34:27,product_not_received,OPEN
cb_001264,txn_0053409,cust_002343,2025-03-24 18:35:31,product_not_received,LOST
cb_001265,txn_0053464,cust_006455,2025-03-05 08:55:26,unauthorized_transaction,LOST
cb_001266,txn_0053611,cust_003002,2025-03-23 09:35:06,credit_not_processed,OPEN
cb_001267,txn_0053735,cust_001062,2025-03-07 22:05:17,unauthorized_transaction,OPEN
