id,first_seen,transaction_count,customer_count,fraud_count
dev_000558,2024-08-02 00:00:00,2,2,0
dev_000559,2024-06-29 00:00:00,1,1,0
dev_000560,2024-01-31 00:00:00,0,0,0
dev_000561,2024-03-29 00:00:00,3,3,0
dev_000562,2024-11-03 00:00:00,3,3,0
dev_000563,2024-08-20 00:00:00,17,3,0
dev_000564,2024-08-24 00:00:00,5,3,0
dev_000565,2024-09-01 00:00:00,2,2,0
dev_000566,2024-10-05 00:00:00,3,3,0
dev_000567,2024-01-22 00:00:00,5,5,0
dev_000568,2024-05-13 00:00:00,6,5,0
dev_000569,2024-07-15 00:00:00,3,3,0
dev_000570,2024-05-03 00:00:00,1,1,0
dev_000571,2024-11-04 00:00:00,2,2,0
dev_000572,2024-06-25 00:00:00,7,7,0
dev_000573,2024-10-07 00:00:00,3,3,0
dev_000574,2024-11-06 00:00:00,15,3,0
dev_000575,2024-07-03 00:00:00,2,2,0
dev_000576,2024-11-27 00:00:00,1,1,0
dev_000577,2024-08-02 00:00:00,1,1,1
dev_000578,2024-11-06 00:00:00,4,4,1
dev_000579,2024-05-04 00:00:00,0,0,0
dev_000580,2024-07-01 00:00:00,1,1,0
dev_000581,2024-07-12 00:00:00,2,2,0
dev_000582,2024-02-08 00:00:00,0,0,0
dev_000583,2024-05-25 00:00:00,3,3,0
dev_000584,2024-11-30 00:00:00,2,2,0
dev_000585,2024-08-18 00:00:00,3,3,0
dev_000586,2024-03-05 00:00:00,6,6,2
dev_000587,2024-05-03 00:00:00,1,1,0
dev_000588,2024-03-10 00:00:00,4,4,0
dev_000589,2024-01-10 00:00:00,4,3,0
dev_000590,2024-12-04 00:00:00,2,2,0
dev_000591,2024-06-12 00:00:00,4,4,0
dev_000592,2024-04-22 00:00:00,0,0,0
dev_000593,2024-08-06 00:00:00,2,2,0
dev_000594,2024-01-03 00:00:00,0,0,0
dev_000595,2024-04-11 00:00:00,0,0,0
dev_000596,2024-09-13 00:00:00,1,1,0
dev_000597,2024-08-19 00:00:00,3,3,0
dev_000598,2024-12-24 00:00:00,1,1,0
dev_000599,2024-08-14 00:00:00,5,3,0
dev_000600,2024-06-23 00:00:00,1,1,1
dev_000601,2024-10-04 00:00:00,1,1,0
dev_000602,2024-11-25 00:00:00,2,2,0
dev_000603,2024-09-20 00:00:00,2,1,0
dev_000604,2024-12-17 00:00:00,2,2,1
dev_000605,2024-10-12 00:00:00,2,2,0
dev_000606,2024-11-12 00:00:00,2,2,0
dev_000607,2024-02-11 00:00:00,5,4,0
dev_000608,2024-09-24 00:00:00,2,2,0
dev_000609,2024-06-09 00:00:00,3,3,0
dev_000610,2024-07-20 00:00:00,1,1,0
dev_000611,2024-08-26 00:00:00,1,1,0
dev_000612,2024-12-19 00:00:00,2,2,0
dev_000613,2024-12-25 00:00:00,2,2,0
dev_000614,2024-04-15 00:00:00,3,3,0
dev_000615,2024-09-24 00:00:00,1,1,0
dev_000616,2024-09-30 00:00:00,1,1,1
dev_000617,2024-05-06 00:00:00,6,5,0
dev_000618,2024-02-15 00:00:00,3,3,0
dev_000619,2024-01-15 00:00:00,1,1,0
dev_000620,2024-10-10 00:00:00,2,2,0
dev_000621,2024-06-27 00:00:00,3,3,1
dev_000622,2024-12-25 00:00:00,1,1,0
dev_000623,2024-06-18 00:00:00,1,1,0
dev_000624,2024-12-22 00:00:00,1,1,0
dev_000625,2024-05-30 00:00:00,1,1,0
dev_000626,2024-10-16 00:00:00,3,3,0
dev_000627,2024-01-31 00:00:00,2,2,0
dev_000628,2024-07-21 00:00:00,3,3,0
dev_000629,2024-10-19 00:00:00,3,3,0
dev_000630,2024-12-03 00:00:00,4,4,0
dev_000631,2024-10-27 00:00:00,2,2,0
dev_000632,2024-01-14 00:00:00,4,4,0
dev_000633,2024-05-16 00:00:00,5,5,0
dev_000634,2024-01-18 00:00:00,1,1,0
dev_000635,2024-02-09 00:00:00,1,1,0
dev_000636,2024-09-03 00:00:00,6,4,0
dev_000637,2024-09-17 00:00:00,3,3,0
dev_000638,2024-10-09 00:00:00,4,4,1
dev_000639,2024-11-11 00:00:00,0,0,0
dev_000640,2024-09-26 00:00:00,1,1,0
dev_000641,2024-10-19 00:00:00,1,1,0
dev_000642,2024-01-18 00:00:00,2,2,0
dev_000643,2024-03-26 00:00:00,3,3,0
dev_000644,2024-08-14 00:00:00,3,3,0
dev_000645,2024-11-09 00:00:00,2,2,0
dev_000646,2024-01-02 00:00:00,2,2,0
dev_000647,2024-07-06 00:00:00,2,2,0
dev_000648,2024-09-04 00:00:00,3,3,0
dev_000649,2024-01-11 00:00:00,4,4,2
dev_000650,2024-05-26 00:00:00,1,1,0
dev_000651,2024-11-22 00:00:00,5,5,0
dev_000652,2024-09-02 00:00:00,1,1,0
dev_000653,2024-03-27 00:00:00,5,5,0
dev_000654,2024-11-07 00:00:00,3,3,1
dev_000655,2024-05-07 00:00:00,1,1,0
dev_000656,2024-11-07 00:00:00,4,4,0
dev_000657,2024-04-19 00:00:00,0,0,0
dev_000658,2024-08-03 00:00:00,41,3,0
dev_000659,2024-05-24 00:00:00,1,1,0
dev_000660,2024-04-10 00:00:00,5,5,0
dev_000661,2024-11-19 00:00:00,3,2,0
dev_000662,2024-03-09 00:00:00,2,2,0
dev_000663,2024-01-31 00:00:00,5,5,0
dev_000664,2024-05-04 00:00:00,3,3,0
dev_000665,2024-09-18 00:00:00,3,3,0
dev_000666,2024-10-21 00:00:00,2,2,0
dev_000667,2024-12-30 00:00:00,11,3,0
dev_000668,2024-04-18 00:00:00,1,1,0
dev_000669,2024-05-28 00:00:00,2,2,0
dev_000670,2024-02-19 00:00:00,2,2,0
dev_000671,2024-07-28 00:00:00,2,2,0
dev_000672,2024-12-30 00:00:00,1,1,0
dev_000673,2024-09-12 00:00:00,17,4,1
dev_000674,2024-08-05 00:00:00,1,1,0
dev_000675,2024-05-23 00:00:00,2,2,0
dev_000676,2024-11-30 00:00:00,5,2,0
dev_000677,2024-06-30 00:00:00,0,0,0
dev_000678,2024-02-19 00:00:00,1,1,0
dev_000679,2024-05-13 00:00:00,11,1,0
dev_000680,2024-01-25 00:00:00,1,1,0
dev_000681,2024-03-14 00:00:00,1,1,0
dev_000682,2024-01-07 00:00:00,1,1,0
dev_000683,2024-06-14 00:00:00,51,2,0
dev_000684,2024-08-19 00:00:00,2,2,0
dev_000685,2024-05-05 00:00:00,7,5,0
dev_000686,2024-06-02 00:00:00,3,3,0
dev_000687,2024-12-16 00:00:00,2,2,0
dev_000688,2024-10-01 00:00:00,1,1,0
dev_000689,2024-07-16 00:00:00,0,0,0
dev_000690,2024-04-13 00:00:00,1,1,0
dev_000691,2024-11-23 00:00:00,3,3,0
dev_000692,2024-03-26 00:00:00,2,2,0
dev_000693,2024-04-28 00:00:00,6,1,0
dev_000694,2024-11-27 00:00:00,4,4,0
dev_000695,2024-07-12 00:00:00,4,2,0
dev_000696,2024-09-27 00:00:00,2,1,0
dev_000697,2024-08-03 00:00:00,2,2,0
dev_000698,2024-08-26 00:00:00,1,1,0
dev_000699,2024-04-19 00:00:00,2,2,0
dev_000700,2024-03-29 00:00:00,6,3,0
dev_000701,2024-04-27 00:00:00,1,1,0
dev_000702,2024-02-26 00:00:00,0,0,0
dev_000703,2024-11-15 00:00:00,2,2,0
dev_000704,2024-04-13 00:00:00,3,3,0
dev_000705,2024-07-23 00:00:00,3,3,0
dev_000706,2024-10-16 00:00:00,3,3,0
dev_000707,2024-10-13 00:00:00,1,1,0
dev_000708,2024-06-09 00:00:00,2,2,0
dev_000709,2024-06-22 00:00:00,1,1,0
dev_000710,2024-12-29 00:00:00,4,3,0
dev_000711,2024-09-03 00:00:00,1,1,0
dev_000712,2024-10-24 00:00:00,0,0,0
dev_000713,2024-11-25 00:00:00,0,0,0
dev_000714,2024-10-14 00:00:00,0,0,0
dev_000715,2024-03-08 00:00:00,1,1,0
dev_000716,2024-07-24 00:00:00,2,2,0
dev_000717,2024-02-07 00:00:00,3,3,0
dev_000718,2024-08-26 00:00:00,3,3,1
dev_000719,2024-12-14 00:00:00,1,1,0
dev_000720,2024-07-06 00:00:00,1,1,0
dev_000721,2024-06-07 00:00:00,3,3,1
dev_000722,2024-01-14 00:00:00,3,3,0
dev_000723,2024-12-16 00:00:00,2,2,0
dev_000724,2024-02-07 00:00:00,1,1,0
dev_000725,2024-01-15 00:00:00,5,5,0
dev_000726,2024-03-30 00:00:00,2,2,1
dev_000727,2024-01-24 00:00:00,2,2,0
dev_000728,2024-06-15 00:00:00,34,5,0
dev_000729,2024-07-07 00:00:00,3,3,0
dev_000730,2024-04-24 00:00:00,4,4,0
dev_000731,2024-01-19 00:00:00,2,2,0
dev_000732,2024-02-10 00:00:00,5,3,0
dev_000733,2024-05-20 00:00:00,2,2,0
dev_000734,2024-01-23 00:00:00,0,0,0
dev_000735,2024-09-11 00:00:00,2,2,0
dev_000736,2024-03-16 00:00:00,44,3,0
dev_000737,2024-04-20 00:00:00,3,3,0
dev_000738,2024-05-23 00:00:00,4,2,0
dev_000739,2024-06-01 00:00:00,3,3,0
dev_000740,2024-01-01 00:00:00,1,1,0
dev_000741,2024-02-10 00:00:00,2,2,0
dev_000742,2024-11-10 00:00:00,20,2,0
dev_000743,2024-01-01 00:00:00,2,2,0
dev_000744,2024-07-04 00:00:00,1,1,0
dev_000745,2024-06-27 00:00:00,3,3,0
dev_000746,2024-05-01 00:00:00,4,4,1
dev_000747,2024-06-06 00:00:00,1,1,0
dev_000748,2024-10-11 00:00:00,1,1,0
dev_000749,2024-11-03 00:00:00,3,3,0
dev_000750,2024-04-05 00:00:00,2,2,0
dev_000751,2024-04-27 00:00:00,0,0,0
dev_000752,2024-03-29 00:00:00,0,0,0
dev_000753,2024-06-24 00:00:00,1,1,0
dev_000754,2024-09-06 00:00:00,1,1,0
dev_000755,2024-03-24 00:00:00,503,1,0
dev_000756,2024-04-30 00:00:00,2,2,0
dev_000757,2024-12-05 00:00:00,1,1,0
dev_000758,2024-01-18 00:00:00,2,2,0
dev_000759,2024-06-17 00:00:00,2,2,0
dev_000760,2024-09-16 00:00:00,0,0,0
dev_000761,2024-02-24 00:00:00,3,3,0
dev_000762,2024-01-18 00:00:00,2,2,0
dev_000763,2024-02-20 00:00:00,1,1,0
dev_000764,2024-12-01 00:00:00,1,1,0
dev_000765,2024-01-04 00:00:00,4,4,0
dev_000766,2024-03-09 00:00:00,1,1,0
dev_000767,2024-01-12 00:00:00,2,2,0
dev_000768,2024-02-10 00:00:00,1,1,0
dev_000769,2024-08-14 00:00:00,2,2,0
dev_000770,2024-03-29 00:00:00,2,2,0
dev_000771,2024-07-26 00:00:00,0,0,0
dev_000772,2024-08-03 00:00:00,0,0,0
dev_000773,2024-11-06 00:00:00,2,2,0
dev_000774,2024-01-02 00:00:00,2,2,0
dev_000775,2024-11-07 00:00:00,2,2,1
dev_000776,2024-08-13 00:00:00,2,2,0
dev_000777,2024-02-29 00:00:00,1,1,0
dev_000778,2024-10-09 00:00:00,1,1,0
dev_000779,2024-11-08 00:00:00,2,2,0
dev_000780,2024-04-02 00:00:00,0,0,0
dev_000781,2024-12-01 00:00:00,2,2,0
dev_000782,2024-06-14 00:00:00,3,3,0
dev_000783,2024-08-08 00:00:00,5,5,0
dev_000784,2024-12-25 00:00:00,1,1,0
dev_000785,2024-05-11 00:00:00,0,0,0
dev_000786,2024-10-23 00:00:00,2,2,0
dev_000787,2024-04-26 00:00:00,2,1,0
dev_000788,2024-10-18 00:00:00,3,3,0
dev_000789,2024-08-07 00:00:00,5,3,0
dev_000790,2024-03-19 00:00:00,4,4,1
dev_000791,2024-05-31 00:00:00,2,2,0
dev_000792,2024-04-25 00:00:00,1,1,0
dev_000793,2024-01-29 00:00:00,2,2,0
dev_000794,2024-01-11 00:00:00,1,1,0
dev_000795,2024-05-06 00:00:00,1,1,0
dev_000796,2024-01-07 00:00:00,2,2,0
dev_000797,2024-03-01 00:00:00,3,3,0
dev_000798,2024-09-21 00:00:00,0,0,0
dev_000799,2024-09-15 00:00:00,10,2,0
dev_000800,2024-09-26 00:00:00,5,5,0
dev_000801,2024-04-25 00:00:00,0,0,0
dev_000802,2024-11-20 00:00:00,2,2,1
dev_000803,2024-08-04 00:00:00,1,1,1
dev_000804,2024-02-15 00:00:00,0,0,0
dev_000805,2024-02-22 00:00:00,0,0,0
dev_000806,2024-09-09 00:00:00,2,2,0
dev_000807,2024-03-04 00:00:00,3,3,0
dev_000808,2024-07-04 00:00:00,5,5,0
dev_000809,2024-12-27 00:00:00,2,2,0
dev_000810,2024-01-02 00:00:00,3,3,0
dev_000811,2024-01-07 00:00:00,10,6,1
dev_000812,2024-12-28 00:00:00,4,4,0
dev_000813,2024-08-01 00:00:00,2,2,0
dev_000814,2024-02-16 00:00:00,3,3,0
dev_000815,2024-11-23 00:00:00,1,1,0
dev_000816,2024-11-17 00:00:00,0,0,0
dev_000817,2024-07-14 00:00:00,1,1,0
dev_000818,2024-08-14 00:00:00,1,1,0
dev_000819,2024-04-09 00:00:00,5,2,0
dev_000820,2024-01-19 00:00:00,3,3,0
dev_000821,2024-08-05 00:00:00,2,2,0
dev_000822,2024-04-17 00:00:00,1,1,0
dev_000823,2024-08-30 00:00:00,0,0,0
dev_000824,2024-11-01 00:00:00,8,8,1
dev_000825,2024-01-07 00:00:00,2,2,0
dev_000826,2024-08-05 00:00:00,2,2,0
dev_000827,2024-03-25 00:00:00,4,4,0
dev_000828,2024-11-14 00:00:00,0,0,0
dev_000829,2024-04-02 00:00:00,1,1,0
dev_000830,2024-08-10 00:00:00,2,2,0
dev_000831,2024-07-21 00:00:00,1,1,0
dev_000832,2024-05-24 00:00:00,1,1,0
dev_000833,2024-09-04 00:00:00,12,2,0
dev_000834,2024-09-21 00:00:00,3,3,0
dev_000835,2024-07-25 00:00:00,1,1,0
dev_000836,2024-10-03 00:00:00,8,8,1
dev_000837,2024-12-24 00:00:00,1,1,0
dev_000838,2024-06-02 00:00:00,3,3,0
dev_000839,2024-07-06 00:00:00,1,1,0
dev_000840,2024-01-05 00:00:00,4,4,0
dev_000841,2024-10-17 00:00:00,2,2,0
dev_000842,2024-07-08 00:00:00,2,2,0
dev_000843,2024-05-28 00:00:00,0,0,0
dev_000844,2024-02-04 00:00:00,3,3,0
dev_000845,2024-11-20 00:00:00,1,1,0
dev_000846,2024-05-24 00:00:00,0,0,0
dev_000847,2024-09-06 00:00:00,1,1,1
dev_000848,2024-02-24 00:00:00,2,2,0
dev_000849,2024-12-16 00:00:00,9,2,0
dev_000850,2024-03-06 00:00:00,3,3,0
dev_000851,2024-03-13 00:00:00,1,1,0
dev_000852,2024-11-09 00:00:00,3,3,1
dev_000853,2024-11-29 00:00:00,1,1,0
dev_000854,2024-03-18 00:00:00,2,2,0
dev_000855,2024-06-20 00:00:00,1,1,0
dev_000856,2024-09-24 00:00:00,4,2,0
dev_000857,2024-11-16 00:00:00,2,2,0
dev_000858,2024-05-18 00:00:00,3,3,0
dev_000859,2024-07-07 00:00:00,12,7,0
dev_000860,2024-09-27 00:00:00,3,3,0
dev_000861,2024-09-23 00:00:00,1,1,0
dev_000862,2024-10-12 00:00:00,1,1,0
dev_000863,2024-07-27 00:00:00,5,5,0
dev_000864,2024-02-08 00:00:00,1,1,0
dev_000865,2024-11-25 00:00:00,2,2,0
dev_000866,2024-11-11 00:00:00,2,2,0
dev_000867,2024-10-18 00:00:00,6,6,2
dev_000868,2024-02-06 00:00:00,2,2,0
dev_000869,2024-03-15 00:00:00,2,2,0
dev_000870,2024-09-28 00:00:00,2,2,0
dev_000871,2024-01-09 00:00:00,1,1,0
dev_000872,2024-12-23 00:00:00,0,0,0
dev_000873,2024-05-17 00:00:00,6,4,0
dev_000874,2024-09-19 00:00:00,3,3,0
dev_000875,2024-11-19 00:00:00,94,3,0
dev_000876,2024-05-24 00:00:00,0,0,0
dev_000877,2024-04-26 00:00:00,1,1,0
dev_000878,2024-08-10 00:00:00,0,0,0
dev_000879,2024-07-31 00:00:00,3,2,0
dev_000880,2024-05-29 00:00:00,4,4,0
dev_000881,2024-08-07 00:00:00,1,1,0
dev_000882,2024-12-07 00:00:00,1,1,0
dev_000883,2024-06-19 00:00:00,2,2,0
dev_000884,2024-03-12 00:00:00,2,2,0
dev_000885,2024-05-17 00:00:00,2,2,0
dev_000886,2024-05-23 00:00:00,0,0,0
dev_000887,2024-02-17 00:00:00,16,2,0
dev_000888,2024-02-29 00:00:00,4,3,0
dev_000889,2024-09-06 00:00:00,6,3,0
dev_000890,2024-05-03 00:00:00,1,1,1
dev_000891,2024-12-14 00:00:00,3,2,0
dev_000892,2024-03-29 00:00:00,32,5,1
dev_000893,2024-02-06 00:00:00,91,3,0
dev_000894,2024-10-02 00:00:00,2,2,0
dev_000895,2024-11-17 00:00:00,2,2,0
dev_000896,2024-04-11 00:00:00,4,4,1
dev_000897,2024-03-14 00:00:00,1,1,0
dev_000898,2024-03-08 00:00:00,1,1,0
dev_000899,2024-07-09 00:00:00,1,1,0
dev_000900,2024-06-19 00:00:00,3,3,0
dev_000901,2024-04-04 00:00:00,5,4,0
dev_000902,2024-01-17 00:00:00,2,2,1
dev_000903,2024-06-24 00:00:00,2,2,0
dev_000904,2024-12-16 00:00:00,1,1,0
dev_000905,2024-08-26 00:00:00,10,3,0
dev_000906,2024-06-29 00:00:00,2,2,1
dev_000907,2024-02-10 00:00:00,0,0,0
dev_000908,2024-04-02 00:00:00,2,2,0
dev_000909,2024-04-17 00:00:00,2,2,0
dev_000910,2024-10-06 00:00:00,2,2,0
dev_000911,2024-11-15 00:00:00,1,1,0
dev_000912,2024-11-25 00:00:00,7,3,0
dev_000913,2024-12-25 00:00:00,1,1,0
dev_000914,2024-12-24 00:00:00,5,5,1
dev_000915,2024-12-13 00:00:00,3,2,0
dev_000916,2024-01-27 00:00:00,1,1,0
dev_000917,2024-02-20 00:00:00,3,3,0
dev_000918,2024-04-21 00:00:00,3,3,0
dev_000919,2024-07-20 00:00:00,2,2,0
dev_000920,2024-02-05 00:00:00,1,1,0
dev_000921,2024-11-04 00:00:00,3,3,0
dev_000922,2024-08-13 00:00:00,5,3,0
dev_000923,2024-07-16 00:00:00,1,1,0
dev_000924,2024-03-01 00:00:00,2,2,0
dev_000925,2024-04-02 00:00:00,0,0,0
dev_000926,2024-02-28 00:00:00,1,1,0
dev_000927,2024-11-06 00:00:00,1,1,0
dev_000928,2024-08-01 00:00:00,2,2,0
dev_000929,2024-09-25 00:00:00,1,1,0
dev_000930,2024-04-18 00:00:00,0,0,0
dev_000931,2024-05-15 00:00:00,2,2,0
dev_000932,2024-05-27 00:00:00,2,2,0
dev_000933,2024-10-04 00:00:00,1,1,0
dev_000934,2024-10-08 00:00:00,1,1,0
dev_000935,2024-03-16 00:00:00,2,2,0
dev_000936,2024-12-09 00:00:00,0,0,0
dev_000937,2024-02-14 00:00:00,0,0,0
dev_000938,2024-11-23 00:00:00,7,5,1
dev_000939,2024-02-06 00:00:00,2,2,0
dev_000940,2024-04-06 00:00:00,3,3,0
dev_000941,2024-11-04 00:00:00,4,3,0
dev_000942,2024-03-06 00:00:00,2,2,0
dev_000943,2024-05-30 00:00:00,1,1,0
dev_000944,2024-06-13 00:00:00,4,4,0
dev_000945,2024-03-30 00:00:00,0,0,0
dev_000946,2024-09-16 00:00:00,14,6,0
dev_000947,2024-11-06 00:00:00,4,2,0
dev_000948,2024-11-15 00:00:00,2,2,0
dev_000949,2024-05-03 00:00:00,3,3,0
dev_000950,2024-07-12 00:00:00,0,0,0
dev_000951,2024-03-31 00:00:00,2,2,0
dev_000952,2024-03-30 00:00:00,2,2,0
dev_000953,2024-02-28 00:00:00,1,1,0
dev_000954,2024-12-09 00:00:00,0,0,0
dev_000955,2024-11-20 00:00:00,0,0,0
dev_000956,2024-10-10 00:00:00,1,1,0
dev_000957,2024-07-07 00:00:00,1,1,0
dev_000958,2024-06-28 00:00:00,6,5,1
dev_000959,2024-07-12 00:00:00,1,1,0
dev_000960,2024-07-14 00:00:00,2,2,0
dev_000961,2024-06-07 00:00:00,2,2,0
dev_000962,2024-02-18 00:00:00,4,4,0
dev_000963,2024-02-15 00:00:00,0,0,0
dev_000964,2024-12-13 00:00:00,2,2,0
dev_000965,2024-06-24 00:00:00,1,1,0
dev_000966,2024-12-13 00:00:00,1,1,0
dev_000967,2024-02-29 00:00:00,1,1,0
dev_000968,2024-07-21 00:00:00,1,1,0
dev_000969,2024-03-16 00:00:00,0,0,0
dev_000970,2024-04-02 00:00:00,507,1,0
dev_000971,2024-01-11 00:00:00,4,4,0
dev_000972,2024-02-13 00:00:00,3,3,1
dev_000973,2024-11-30 00:00:00,0,0,0
dev_000974,2024-04-27 00:00:00,1,1,0
dev_000975,2024-08-09 00:00:00,3,3,0
dev_000976,2024-06-18 00:00:00,2,2,0
dev_000977,2024-05-26 00:00:00,2,2,0
dev_000978,2024-07-13 00:00:00,4,3,0
dev_000979,2024-03-09 00:00:00,3,3,0
dev_000980,2024-12-26 00:00:00,3,3,0
dev_000981,2024-10-25 00:00:00,3,3,0
dev_000982,2024-09-27 00:00:00,0,0,0
dev_000983,2024-06-20 00:00:00,0,0,0
dev_000984,2024-02-25 00:00:00,2,2,0
dev_000985,2024-12-02 00:00:00,0,0,0
dev_000986,2024-05-04 00:00:00,4,4,0
dev_000987,2024-01-19 00:00:00,1,1,0
dev_000988,2024-05-04 00:00:00,1,1,0
dev_000989,2024-10-16 00:00:00,4,2,0
dev_000990,2024-08-15 00:00:00,2,2,0
dev_000991,2024-10-01 00:00:00,1,1,0
dev_000992,2024-10-16 00:00:00,14,3,0
dev_000993,2024-03-18 00:00:00,22,7,0
dev_000994,2024-12-03 00:00:00,1,1,0
dev_000995,2024-06-08 00:00:00,1,1,0
dev_000996,2024-08-21 00:00:00,3,3,0
dev_000997,2024-01-01 00:00:00,35,3,0
dev_000998,2024-12-28 00:00:00,3,3,0
dev_000999,2024-04-12 00:00:00,4,4,1
dev_001000,2024-01-23 00:00:00,6,6,0
dev_001001,2024-06-16 00:00:00,1,1,0
dev_001002,2024-02-17 00:00:00,5,5,0
dev_001003,2024-02-25 00:00:00,49,2,0
dev_001004,2024-08-18 00:00:00,3,3,1
dev_001005,2024-05-23 00:00:00,4,4,1
dev_001006,2024-12-02 00:00:00,0,0,0
dev_001007,2024-04-26 00:00:00,6,4,0
dev_001008,2024-09-22 00:00:00,2,2,0
dev_001009,2024-06-17 00:00:00,6,6,0
dev_001010,2024-08-28 00:00:00,1,1,0
dev_001011,2024-08-06 00:00:00,2,1,0
dev_001012,2024-06-21 00:00:00,0,0,0
dev_001013,2024-12-12 00:00:00,0,0,0
dev_001014,2024-05-05 00:00:00,1,1,0
dev_001015,2024-03-05 00:00:00,3,3,0
dev_001016,2024-09-04 00:00:00,0,0,0
dev_001017,2024-11-04 00:00:00,1,1,1
dev_001018,2024-01-15 00:00:00,2,2,0
dev_001019,2024-06-13 00:00:00,2,2,0
dev_001020,2024-11-21 00:00:00,2,2,0
dev_001021,2024-09-30 00:00:00,3,1,0
dev_001022,2024-12-28 00:00:00,9,5,0
dev_001023,2024-07-12 00:00:00,2,2,0
dev_001024,2024-08-28 00:00:00,1,1,0
dev_001025,2024-04-20 00:00:00,1,1,0
dev_001026,2024-12-11 00:00:00,0,0,0
dev_001027,2024-05-13 00:00:00,6,5,1
dev_001028,2024-09-26 00:00:00,3,3,0
dev_001029,2024-05-27 00:00:00,6,2,0
dev_001030,2024-07-24 00:00:00,0,0,0
dev_001031,2024-09-19 00:00:00,0,0,0
dev_001032,2024-07-04 00:00:00,1,1,0
dev_001033,2024-11-27 00:00:00,2,2,0
dev_001034,2024-06-02 00:00:00,1,1,0
dev_001035,2024-08-24 00:00:00,1,1,0
dev_001036,2024-05-04 00:00:00,4,4,0
dev_001037,2024-05-28 00:00:00,5,5,0
dev_001038,2024-06-09 00:00:00,1,1,0
dev_001039,2024-02-15 00:00:00,1,1,0
dev_001040,2024-02-03 00:00:00,1,1,0
dev_001041,2024-08-31 00:00:00,2,2,0
dev_001042,2024-08-27 00:00:00,7,3,0
dev_001043,2024-08-29 00:00:00,2,2,0
dev_001044,2024-01-08 00:00:00,2,2,1
dev_001045,2024-04-29 00:00:00,5,5,0
dev_001046,2024-03-13 00:00:00,3,3,0
dev_001047,2024-10-11 00:00:00,1,1,0
dev_001048,2024-11-10 00:00:00,1,1,0
dev_001049,2024-03-31 00:00:00,3,3,0
dev_001050,2024-08-31 00:00:00,7,3,0
dev_001051,2024-02-17 00:00:00,4,4,0
dev_001052,2024-04-10 00:00:00,3,3,0
dev_001053,2024-02-20 00:00:00,2,2,0
dev_001054,2024-04-13 00:00:00,1,1,0
dev_001055,2024-09-03 00:00:00,2,2,1
dev_001056,2024-11-28 00:00:00,0,0,0
dev_001057,2024-03-14 00:00:00,2,1,0
dev_001058,2024-07-16 00:00:00,3,3,0
dev_001059,2024-09-13 00:00:00,0,0,0
dev_001060,2024-12-13 00:00:00,4,4,0
dev_001061,2024-08-10 00:00:00,2,2,0
dev_001062,2024-04-03 00:00:00,3,3,0
dev_001063,2024-08-16 00:00:00,3,3,0
dev_001064,2024-04-26 00:00:00,2,2,0
dev_001065,2024-12-22 00:00:00,38,1,0
dev_001066,2024-05-25 00:00:00,3,3,0
dev_001067,2024-09-07 00:00:00,4,3,0
dev_001068,2024-01-09 00:00:00,2,2,0
dev_001069,2024-05-26 00:00:00,160,5,0
dev_001070,2024-11-15 00:00:00,1,1,0
dev_001071,2024-08-10 00:00:00,4,4,0
dev_001072,2024-06-11 00:00:00,1,1,0
dev_001073,2024-12-07 00:00:00,1,1,0
dev_001074,2024-11-07 00:00:00,2,2,0
dev_001075,2024-04-27 00:00:00,2,2,0
dev_001076,2024-07-17 00:00:00,5,5,0
dev_001077,2024-06-27 00:00:00,1,1,0
dev_001078,2024-08-18 00:00:00,2,2,0
dev_001079,2024-05-01 00:00:00,2,2,0
dev_001080,2024-03-30 00:00:00,9,4,0
dev_001081,2024-11-29 00:00:00,1,1,0
dev_001082,2024-12-03 00:00:00,2,2,0
dev_001083,2024-11-03 00:00:00,2,2,0
dev_001084,2024-12-23 00:00:00,3,3,0
dev_001085,2024-09-28 00:00:00,2,2,0
dev_001086,2024-10-06 00:00:00,7013,5,0
dev_001087,2024-10-05 00:00:00,2,2,0
dev_001088,2024-06-24 00:00:00,0,0,0
dev_001089,2024-06-15 00:00:00,0,0,0
dev_001090,2024-03-28 00:00:00,3,2,0
dev_001091,2024-08-23 00:00:00,3,3,0
dev_001092,2024-04-15 00:00:00,1,1,0
dev_001093,2024-04-04 00:00:00,3,3,0
dev_001094,2024-08-01 00:00:00,8,6,1
dev_001095,2024-05-29 00:00:00,3,3,0
dev_001096,2024-03-20 00:00:00,0,0,0
dev_001097,2024-10-24 00:00:00,1,1,0
dev_001098,2024-11-10 00:00:00,1,1,0
dev_001099,2024-03-02 00:00:00,4,4,0
dev_001100,2024-01-03 00:00:00,1,1,0
dev_001101,2024-05-02 00:00:00,8,7,0
dev_001102,2024-10-18 00:00:00,1,1,0
dev_001103,2024-11-02 00:00:00,2,2,0
dev_001104,2024-02-20 00:00:00,0,0,0
dev_001105,2024-10-09 00:00:00,2,2,0
dev_001106,2024-02-12 00:00:00,3,3,0
dev_001107,2024-05-22 00:00:00,5,5,0
dev_001108,2024-12-30 00:00:00,0,0,0
dev_001109,2024-03-11 00:00:00,4,4,0
dev_001110,2024-02-26 00:00:00,13,5,0
dev_001111,2024-06-03 00:00:00,2,2,0
dev_001112,2024-08-14 00:00:00,1,1,0
dev_001113,2024-12-06 00:00:00,4,1,0
dev_001114,2024-12-23 00:00:00,1,1,0
dev_001115,2024-01-26 00:00:00,2,2,0
dev_001116,2024-02-20 00:00:00,3,3,0
